cpd_mnth_id,cpd_dt,cluster_name_adjusted,mrch_catg_cd,mrch_catg_rlup_nm,merchant,cp_flag,domestic_flag,intraregion_flag,interregion_flag,city_name,country_code,spend
202305,5/27/2023,Urban Spenders,5734,COMPUTER SOFTWARE STORES,GOOGLE GOOGLE STORAGE,0,1,0,0,g.co/helppay#,826,1.97
202306,6/27/2023,Urban Spenders,5734,COMPUTER SOFTWARE STORES,GOOGLE GOOGLE STORAGE,0,1,0,0,g.co/helppay#,826,2.03
202307,7/27/2023,Urban Spenders,5734,COMPUTER SOFTWARE STORES,GOOGLE GOOGLE STORAGE,0,1,0,0,g.co/helppay#,826,2.06
202305,5/27/2023,Urban Spenders,4899,"CABLE, SAT, PAY TV/RADIO SVCS",GOOGLE YOUTUBEPREMIUM ,0,1,0,0,g.co/helppay#,826,14.87
202306,6/27/2023,Urban Spenders,4899,"CABLE, SAT, PAY TV/RADIO SVCS",GOOGLE YOUTUBEPREMIUM ,0,1,0,0,g.co/helppay#,826,15.29
202307,7/27/2023,Urban Spenders,4899,"CABLE, SAT, PAY TV/RADIO SVCS",GOOGLE YOUTUBEPREMIUM ,0,1,0,0,g.co/helppay#,826,15.54
202305,5/27/2023,Urban Spenders,5734,COMPUTER SOFTWARE STORES,GOOGLE,0,1,0,0,g.co/helppay#,826,1.97
202305,5/27/2023,Urban Spenders,4899,"CABLE, SAT, PAY TV/RADIO SVCS",GOOGLE,0,1,0,0,g.co/helppay#,826,14.87
202306,6/27/2023,Urban Spenders,4899,"CABLE, SAT, PAY TV/RADIO SVCS",GOOGLE,0,1,0,0,g.co/helppay#,826,15.29
202306,6/27/2023,Urban Spenders,5734,COMPUTER SOFTWARE STORES,GOOGLE,0,1,0,0,g.co/helppay#,826,2.03
202307,7/27/2023,Urban Spenders,4899,"CABLE, SAT, PAY TV/RADIO SVCS",GOOGLE,0,1,0,0,g.co/helppay#,826,15.54
202307,7/27/2023,Urban Spenders,5734,COMPUTER SOFTWARE STORES,GOOGLE,0,1,0,0,g.co/helppay#,826,2.06
202305,5/12/2023,Affluent Segment,7996,AMUSEMENT PARKS/CIRCUS,GODSTONE FARM,1,1,0,0,GODSTONE,826,3.73
202305,5/12/2023,Affluent Segment,7996,AMUSEMENT PARKS/CIRCUS,GODSTONE FARM LIMITED,1,1,0,0,GODSTONE,826,3.73
202306,6/30/2023,Family,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,GOODGE STREET,826,11.28
202305,5/20/2023,Urban Spenders,5812,RESTAURANTS,ZETTLE_,1,1,0,0,GRAVESEND,826,4.99
202306,6/1/2023,Urban Spenders,5812,RESTAURANTS,ZETTLE_,1,1,0,0,Gravesend,826,4.98
202307,7/14/2023,Urban Spenders,5812,RESTAURANTS,ZETTLE_,1,1,0,0,Gravesend,826,6.83
202307,7/19/2023,Urban Spenders,5812,RESTAURANTS,ZETTLE_,1,1,0,0,Gravesend,826,5.91
202307,7/20/2023,Urban Spenders,5812,RESTAURANTS,ZETTLE_,1,1,0,0,GRAVESEND,826,5.22
202307,7/22/2023,Urban Spenders,5812,RESTAURANTS,ZETTLE_,0,1,0,0,Gravesend,826,0.64
202305,5/20/2023,Urban Spenders,5812,RESTAURANTS,IZETTLE,1,1,0,0,GRAVESEND,826,4.99
202306,6/1/2023,Urban Spenders,5812,RESTAURANTS,IZETTLE,1,1,0,0,Gravesend,826,4.98
202307,7/14/2023,Urban Spenders,5812,RESTAURANTS,IZETTLE,1,1,0,0,Gravesend,826,6.83
202307,7/19/2023,Urban Spenders,5812,RESTAURANTS,IZETTLE,1,1,0,0,Gravesend,826,5.91
202307,7/20/2023,Urban Spenders,5812,RESTAURANTS,IZETTLE,1,1,0,0,GRAVESEND,826,5.22
202307,7/22/2023,Urban Spenders,5812,RESTAURANTS,IZETTLE,0,1,0,0,Gravesend,826,0.64
202305,5/2/2023,Family,5812,RESTAURANTS,ZETTLE_,1,1,0,0,Greenford,826,12.57
202305,5/2/2023,Family,5812,RESTAURANTS,IZETTLE,1,1,0,0,Greenford,826,12.57
202306,6/2/2023,Urban Spenders,7832,MOTION PICTURE THEATRES,SHOWCASE CDL BLUEWATER,0,1,0,0,GREENHITHE,826,40.13
202306,6/2/2023,Urban Spenders,7832,MOTION PICTURE THEATRES,SHOWCASE CDL BLUEWATER,0,1,0,0,GREENHITHE,826,40.13
202306,6/29/2023,Urban Spenders,5732,ELECTRONICS STORES,APPLE STORE R113,1,1,0,0,GREENHITHE,826,62.51
202306,6/29/2023,Urban Spenders,5732,ELECTRONICS STORES,APPLE STORE,1,1,0,0,GREENHITHE,826,62.51
202306,6/29/2023,Urban Spenders,7832,MOTION PICTURE THEATRES,SHOWCASE CDL BLUEWATER,0,1,0,0,GREENHITHE,826,20.41
202306,6/29/2023,Urban Spenders,5812,RESTAURANTS,COTE BRASSERIE,1,1,0,0,Greenhithe,826,21.97
202306,6/29/2023,Urban Spenders,7832,MOTION PICTURE THEATRES,SHOWCASE CDL BLUEWATER,0,1,0,0,GREENHITHE,826,20.41
202306,6/29/2023,Urban Spenders,5812,RESTAURANTS,C?TE BLUEWATER,1,1,0,0,Greenhithe,826,21.97
202307,7/5/2023,Urban Spenders,7832,MOTION PICTURE THEATRES,SHOWCASE CDL BLUEWATER,0,1,0,0,GREENHITHE,826,25.48
202307,7/5/2023,Urban Spenders,7832,MOTION PICTURE THEATRES,SHOWCASE CDL BLUEWATER,0,1,0,0,GREENHITHE,826,25.48
202307,7/10/2023,Urban Spenders,5812,RESTAURANTS,COTE BRASSERIE,1,1,0,0,Greenhithe,826,24.17
202307,7/10/2023,Urban Spenders,5812,RESTAURANTS,C?TE BLUEWATER,1,1,0,0,Greenhithe,826,24.17
202307,7/21/2023,Urban Spenders,7832,MOTION PICTURE THEATRES,SHOWCASE CDL BLUEWATER,0,1,0,0,GREENHITHE,826,20.75
202307,7/21/2023,Urban Spenders,7832,MOTION PICTURE THEATRES,SHOWCASE CDL BLUEWATER,0,1,0,0,GREENHITHE,826,20.75
202307,7/28/2023,Urban Spenders,8043,OPTICIANS,VISION EXPRESS,1,1,0,0,GRNHITHE 0047,826,13
202305,5/9/2023,Affluent Segment,5691,MENS/WOMENS CLOTHING STORES,H M HENNES & MAURITZ,1,1,0,0,H M REDHILL,826,21.53
202307,7/27/2023,Affluent Segment,5691,MENS/WOMENS CLOTHING STORES,H M HENNES & MAURITZ,1,1,0,0,H M REDHILL,826,72.92
202306,6/3/2023,Affluent Segment,5691,MENS/WOMENS CLOTHING STORES,H M HENNES & MAURITZ,1,1,0,0,H M SUTTON,826,28.85
202307,7/16/2023,Family,8398,CHARITABLE/SOC SERVICE ORGS,ZETTLE_,1,1,0,0,Hampton,826,28.93
202307,7/16/2023,Family,8398,CHARITABLE/SOC SERVICE ORGS,ZETTLE_,1,1,0,0,Hampton,826,28.93
202307,7/15/2023,Family,5814,FAST FOOD RESTAURANTS,STARBUCKS,1,1,0,0,HAMPTON,826,5.26
202307,7/16/2023,Family,8398,CHARITABLE/SOC SERVICE ORGS,IZETTLE,1,1,0,0,Hampton,826,28.93
202307,7/16/2023,Family,8398,CHARITABLE/SOC SERVICE ORGS,IZETTLE,1,1,0,0,Hampton,826,28.93
202305,5/22/2023,Urban Spenders,5541,SERVICE STATIONS,WELCOME BREAK,1,1,0,0,HANTS,826,59.25
202307,7/9/2023,Urban Spenders,5812,RESTAURANTS,FREEMANS EVENT PARTNERS C,1,1,0,0,HARDWICKE,826,23.78
202307,7/9/2023,Urban Spenders,5812,RESTAURANTS,FREEMANSEVENTPARTNERS,1,1,0,0,HARDWICKE,826,23.78
202306,6/3/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,1.47
202306,6/3/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,1.47
202306,6/4/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,0.97
202306,6/4/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,0.97
202306,6/6/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,1.46
202306,6/6/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,1.46
202306,6/11/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,0.97
202306,6/11/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,0.97
202306,6/13/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,1.47
202306,6/13/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,0.97
202306,6/13/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,1.47
202306,6/13/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,0.97
202306,6/18/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,0.99
202306,6/18/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,0.99
202306,6/25/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,1.49
202306,6/25/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,1.49
202307,7/4/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,1.49
202307,7/4/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,1.49
202307,7/8/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,1.5
202307,7/8/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,1.5
202307,7/19/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,1.14
202307,7/19/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,1.14
202307,7/29/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE CHESHIRE EA,0,1,0,0,HATFIELD,826,1.51
202307,7/29/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,1.51
202307,7/16/2023,Urban Spenders,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE,0,1,0,0,HATFIELD,826,16.17
202307,7/16/2023,Urban Spenders,7523,"PARKING LOTS,METERS,GARAGES",PAYBYPHONE RE SWINDON BOR,0,1,0,0,HATFIELD,826,16.17
202305,5/20/2023,Affluent Segment,5812,RESTAURANTS,GRAYSONS@ WAKEHURST,1,1,0,0,Haywards Heat,826,21.23
202305,5/20/2023,Affluent Segment,5812,RESTAURANTS,GRAYSONS AT WAKEHURST,1,1,0,0,Haywards Heat,826,21.23
202307,7/20/2023,Sensible Spenders,4112,PASSENGER RAILWAYS,NORTHERN RAIL,1,1,0,0,HDSFIELD 7833,826,6.01
202307,7/22/2023,Family,5812,RESTAURANTS,BRIDGE BAR,1,1,0,0,HEATHROW,826,18.39
202305,5/1/2023,Sensible Spenders,5812,RESTAURANTS,UBER  EATS,0,1,0,0,HELP.UBER.COM,826,34.75
202305,5/19/2023,Sensible Spenders,5812,RESTAURANTS,UBER  EATS,0,1,0,0,HELP.UBER.COM,826,42.3
202306,6/24/2023,Sensible Spenders,7299,MISC PERSONAL SERV - DEF,UBER  EATS,0,1,0,0,HELP.UBER.COM,826,35.22
202307,7/21/2023,Sensible Spenders,5812,RESTAURANTS,UBER  EATS,0,1,0,0,HELP.UBER.COM,826,34.51
202307,7/21/2023,Sensible Spenders,5812,RESTAURANTS,UBER  EATS,0,1,0,0,HELP.UBER.COM,826,34.51
202305,5/1/2023,Sensible Spenders,5812,RESTAURANTS,UBER EATS,0,1,0,0,HELP.UBER.COM,826,34.75
202305,5/19/2023,Sensible Spenders,5812,RESTAURANTS,UBER EATS,0,1,0,0,HELP.UBER.COM,826,42.3
202306,6/24/2023,Sensible Spenders,7299,MISC PERSONAL SERV - DEF,UBER EATS,0,1,0,0,HELP.UBER.COM,826,35.22
202305,5/10/2023,Family,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,HIGH HOLBORN,826,13.41
202305,5/12/2023,Family,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,HIGH HOLBORN,826,19.33
202305,5/19/2023,Family,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,HIGH HOLBORN,826,12.48
202305,5/19/2023,Family,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,HIGH HOLBORN,826,16.18
202305,5/26/2023,Family,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,HIGH HOLBORN,826,18.26
202306,6/2/2023,Family,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,HIGH HOLBORN,826,18.49
202306,6/7/2023,Family,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,HIGH HOLBORN,826,12.45
202307,7/5/2023,Family,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,HIGH HOLBORN,826,16.5
202307,7/13/2023,Family,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,HIGH HOLBORN,826,14.28
202307,7/13/2023,Family,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,HIGH HOLBORN,826,20.74
202307,7/20/2023,Family,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,HIGH HOLBORN,826,20.57
202305,5/4/2023,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,HOLBORN,826,6.23
202305,5/5/2023,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,HOLBORN,826,7.18
202305,5/25/2023,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,HOLBORN,826,4.49
202305,5/25/2023,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,HOLBORN,826,13.35
202306,6/8/2023,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,HOLBORN,826,4.06
202307,7/6/2023,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,HOLBORN,826,6.88
202307,7/7/2023,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,HOLBORN,826,2.17
202307,7/20/2023,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,HOLBORN,826,4.38
202307,7/8/2023,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,HOOD ROAD CHE,826,34.12
202307,7/9/2023,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,HOOD ROAD CHE,826,17.93
202305,5/19/2023,Affluent Segment,5541,SERVICE STATIONS,STARLANE FUEL SERVICES,1,1,0,0,HOOLEY,826,2.49
202305,5/19/2023,Affluent Segment,5541,SERVICE STATIONS,STARLANE FUEL SERVICES,1,1,0,0,HOOLEY,826,2.49
202305,5/20/2023,Affluent Segment,5814,FAST FOOD RESTAURANTS,STARBUCKS,1,1,0,0,HOOLEY,826,14.67
202305,5/21/2023,Affluent Segment,5541,SERVICE STATIONS,STARLANE FUEL SERVICES,1,1,0,0,HOOLEY,826,55.4
202305,5/21/2023,Affluent Segment,5541,SERVICE STATIONS,STARLANE FUEL SERVICES,1,1,0,0,HOOLEY,826,3.63
202305,5/21/2023,Affluent Segment,5541,SERVICE STATIONS,STARLANE FUEL SERVICES,1,1,0,0,HOOLEY,826,3.63
202305,5/21/2023,Affluent Segment,5541,SERVICE STATIONS,STARLANE FUEL SERVICES,1,1,0,0,HOOLEY,826,55.4
202307,7/31/2023,Affluent Segment,5541,SERVICE STATIONS,STARLANE FUEL SERVICES,1,1,0,0,HOOLEY,826,54.53
202307,7/31/2023,Affluent Segment,5541,SERVICE STATIONS,STARLANE FUEL SERVICES,1,1,0,0,HOOLEY,826,54.53
202305,5/1/2023,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,HOUNSLOW HEATH GOLF CE,1,1,0,0,HOUNSLOW,826,22.66
202305,5/1/2023,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,HOUNSLOW HEATH GOLF CENTR,1,1,0,0,HOUNSLOW,826,22.66
202305,5/30/2023,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,HOUNSLOW HEATH GOLF CE,1,1,0,0,HOUNSLOW,826,22.32
202305,5/30/2023,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,HOUNSLOW HEATH GOLF CENTR,1,1,0,0,HOUNSLOW,826,22.32
202307,7/22/2023,Family,5912,DRUG STORES & PHARMACIES,EPOCH.COM,1,1,0,0,HOUNSLOW,826,47.03
202306,6/19/2023,Affluent Segment,8699,MEMBER ORGANIZATIONS - DEF,WWW.RHS.ORG.UK,0,1,0,0,INTERNET,826,44.34
202305,5/3/2023,Urban Spenders,7922,THEATRICAL PRODUCERS,WWW.CADGANHALL.COM,0,1,0,0,INTERNET,826,38.8
202307,7/26/2023,Urban Spenders,8398,CHARITABLE/SOC SERVICE ORGS,WWW.SOHOTHEATRE.TICKET,0,1,0,0,INTERNET,826,25.81
202306,6/18/2023,Urban Spenders,5812,RESTAURANTS,STEAK AND COMPANY,1,1,0,0,IRVING STREET,826,107.71
202306,6/10/2023,Urban Spenders,5812,RESTAURANTS,THE RAJ,1,1,0,0,KETTERING,826,104.52
202306,6/11/2023,Urban Spenders,5812,RESTAURANTS,THE FOX INN,1,1,0,0,KETTERING,826,9.63
202306,6/7/2023,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,KILN LANE,826,94.73
202306,6/18/2023,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,KILN LANE,826,42.78
202306,6/12/2023,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,ROBINSONS (PHILIPPINES),1,1,0,0,KIMBOLTON,826,4.95
202305,5/6/2023,Family,5499,MISC FOOD STORES - DEFAULT,BUY SOUTH AFRICA KINGS,1,1,0,0,KINGSTON,826,77.94
202305,5/13/2023,Family,5499,MISC FOOD STORES - DEFAULT,BUY SOUTH AFRICA KINGS,1,1,0,0,KINGSTON,826,66.42
202306,6/4/2023,Family,5499,MISC FOOD STORES - DEFAULT,BUY SOUTH AFRICA KINGS,1,1,0,0,KINGSTON,826,37.43
202306,6/12/2023,Family,5912,DRUG STORES & PHARMACIES,SUPERDRUG,1,1,0,0,KINGSTON,826,7.53
202307,7/12/2023,Family,5499,MISC FOOD STORES - DEFAULT,EPOCH.COM,1,1,0,0,KINGSTON,826,67.21
202306,6/12/2023,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,BOATERS,1,1,0,0,KINGSTON U TH,826,15.74
202305,5/21/2023,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,KINGSTON UPON THAMES PRZYM ECOMM,1,1,0,0,KINGSTON UPON,826,27.72
202307,7/7/2023,Affluent Segment,5812,RESTAURANTS,ZETTLE_,1,1,0,0,KT20 5JQ,826,8.31
202307,7/7/2023,Affluent Segment,5812,RESTAURANTS,IZETTLE,1,1,0,0,KT20 5JQ,826,8.31
202306,6/19/2023,Affluent Segment,7523,"PARKING LOTS,METERS,GARAGES",RINGGO,0,1,0,0,LB CROYDON,826,4.88
202307,7/15/2023,Family,7523,"PARKING LOTS,METERS,GARAGES",RINGGO,0,1,0,0,LB CROYDON,826,6.18
202307,7/2/2023,Family,5812,RESTAURANTS,SUMUP,1,1,0,0,Leicester,826,9.04
202306,6/1/2023,Urban Spenders,7832,MOTION PICTURE THEATRES,LEICESTER SQUARE THEAT,0,1,0,0,LEICESTER,826,29.69
202306,6/1/2023,Urban Spenders,7832,MOTION PICTURE THEATRES,LEICESTER SQUARE,0,1,0,0,LEICESTER,826,29.69
202306,6/16/2023,Urban Spenders,7832,MOTION PICTURE THEATRES,LEICESTER SQUARE THEAT,0,1,0,0,LEICESTER,826,53.3
202306,6/16/2023,Urban Spenders,7832,MOTION PICTURE THEATRES,LEICESTER SQUARE,0,1,0,0,LEICESTER,826,53.3
202306,6/2/2023,Affluent Segment,7996,AMUSEMENT PARKS/CIRCUS,HARBOUR PARK,1,1,0,0,LITTLEHAMPTON,826,4.39
202306,6/2/2023,Affluent Segment,7996,AMUSEMENT PARKS/CIRCUS,HARBOUR PARK,1,1,0,0,LITTLEHAMPTON,826,7.4
202306,6/2/2023,Affluent Segment,5812,RESTAURANTS,WILLIAMS AND SONS WEST SU,1,1,0,0,LITTLEHAMPTON,826,14.17
202306,6/2/2023,Affluent Segment,5812,RESTAURANTS,HARVESTER,1,1,0,0,LITTLHPTN BN1,826,34.94
202305,5/29/2023,Family,7929,BANDS/ORCHESTRAS/ENTERTAIN,FEVER UK,0,1,0,0,LONDON,826,75.38
202306,6/2/2023,Family,7929,BANDS/ORCHESTRAS/ENTERTAIN,FEVER UK,0,1,0,0,LONDON,826,6.27
202305,5/10/2023,Family,5814,FAST FOOD RESTAURANTS,DIBS.LIVE,0,1,0,0,LONDON,826,10.87
202305,5/10/2023,Family,5814,FAST FOOD RESTAURANTS,DIBS.LIVE,0,1,0,0,LONDON,826,10.87
202305,5/12/2023,Family,5814,FAST FOOD RESTAURANTS,DIBS.LIVE,0,1,0,0,LONDON,826,13.39
202305,5/12/2023,Family,5814,FAST FOOD RESTAURANTS,DIBS.LIVE,0,1,0,0,LONDON,826,13.39
202305,5/25/2023,Family,5814,FAST FOOD RESTAURANTS,DIBS.LIVE,0,1,0,0,LONDON,826,11.96
202305,5/25/2023,Family,5814,FAST FOOD RESTAURANTS,DIBS.LIVE,0,1,0,0,LONDON,826,11.96
202306,6/30/2023,Family,5814,FAST FOOD RESTAURANTS,DIBS.LIVE,0,1,0,0,LONDON,826,13.42
202306,6/30/2023,Family,5814,FAST FOOD RESTAURANTS,DIBS.LIVE,0,1,0,0,LONDON,826,13.42
202306,6/6/2023,Sensible Spenders,4215,COURIER SERVICES,UBER,0,1,0,0,LONDON,826,36.31
202305,5/29/2023,Family,7929,BANDS/ORCHESTRAS/ENTERTAIN,FEVER UK STAND UP PAD,0,1,0,0,LONDON,826,75.38
202306,6/2/2023,Family,7929,BANDS/ORCHESTRAS/ENTERTAIN,FEVER UK STAND UP PAD,0,1,0,0,LONDON,826,6.27
202305,5/17/2023,Family,5812,RESTAURANTS,ZETTLE_,1,1,0,0,LONDON,826,8.97
202305,5/29/2023,Affluent Segment,8398,CHARITABLE/SOC SERVICE ORGS,JG GREAT ORMOND STREE,0,1,0,0,LONDON,826,24.8
202306,6/23/2023,Urban Spenders,5812,RESTAURANTS,ZETTLE_,1,1,0,0,LONDON,826,8.86
202307,7/22/2023,Urban Spenders,5812,RESTAURANTS,ZETTLE_,1,1,0,0,LONDON,826,15.23
202307,7/14/2023,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,SQ ,1,1,0,0,London,826,34.17
202306,6/26/2023,Family,5499,MISC FOOD STORES - DEFAULT,SQ ,1,1,0,0,London,826,35.34
202307,7/16/2023,Urban Spenders,5813,BARS/TAVERNS/LOUNGES/DISCOS,SQ ,1,1,0,0,London,826,5.26
202307,7/16/2023,Urban Spenders,5813,BARS/TAVERNS/LOUNGES/DISCOS,SQ ,1,1,0,0,London,826,14.46
202307,7/16/2023,Urban Spenders,5813,BARS/TAVERNS/LOUNGES/DISCOS,SQ ,1,1,0,0,London,826,3.94
202307,7/16/2023,Urban Spenders,5813,BARS/TAVERNS/LOUNGES/DISCOS,SQ ,1,1,0,0,London,826,5.26
202306,6/25/2023,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,PYD,1,1,0,0,London,826,2.55
202306,6/25/2023,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,PYD,1,1,0,0,London,826,23.35
202306,6/25/2023,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,PYD,1,1,0,0,London,826,23.35
202306,6/25/2023,Family,5813,BARS/TAVERNS/LOUNGES/DISCOS,PYD,1,1,0,0,London,826,2.55
202306,6/25/2023,Family,7399,BUSINESS SERVICES - DEFAULT,PCS,1,1,0,0,London,826,2.62
202305,5/3/2023,Affluent Segment,8398,CHARITABLE/SOC SERVICE ORGS,ICC MISSIONS,0,1,0,0,LONDON,826,62.58
202305,5/3/2023,Affluent Segment,8398,CHARITABLE/SOC SERVICE ORGS,ICC MISSIONS,0,1,0,0,LONDON,826,133.03
202305,5/3/2023,Affluent Segment,8398,CHARITABLE/SOC SERVICE ORGS,ICC MISSIONS,0,1,0,0,LONDON,826,133.03
202305,5/3/2023,Affluent Segment,8398,CHARITABLE/SOC SERVICE ORGS,ICC MISSIONS,0,1,0,0,LONDON,826,62.58
202305,5/5/2023,Affluent Segment,5399,MISC GENERAL MERCHANDISE,MOONPIG,0,1,0,0,LONDON,826,6.41
202305,5/5/2023,Affluent Segment,5399,MISC GENERAL MERCHANDISE,MOONPIG.COM,0,1,0,0,LONDON,826,6.41
202305,5/13/2023,Affluent Segment,8398,CHARITABLE/SOC SERVICE ORGS,ICC MISSIONS,0,1,0,0,LONDON,826,97.84
202305,5/13/2023,Affluent Segment,8398,CHARITABLE/SOC SERVICE ORGS,ICC MISSIONS,0,1,0,0,LONDON,826,97.84
202305,5/22/2023,Affluent Segment,8398,CHARITABLE/SOC SERVICE ORGS,ICC MISSIONS,0,1,0,0,LONDON,826,62.44
202305,5/22/2023,Affluent Segment,8398,CHARITABLE/SOC SERVICE ORGS,ICC MISSIONS,0,1,0,0,LONDON,826,62.44
202305,5/29/2023,Affluent Segment,8398,CHARITABLE/SOC SERVICE ORGS,JUSTGIVING,0,1,0,0,LONDON,826,24.8
202305,5/30/2023,Affluent Segment,5814,FAST FOOD RESTAURANTS,WAGAMAMA,0,1,0,0,London,826,123.36
202306,6/1/2023,Affluent Segment,5812,RESTAURANTS,SUMUP,1,1,0,0,London,826,3.73
202306,6/28/2023,Affluent Segment,8398,CHARITABLE/SOC SERVICE ORGS,COLLECTION POT LIMITED,0,1,0,0,London,826,40.2
202306,6/28/2023,Affluent Segment,8398,CHARITABLE/SOC SERVICE ORGS,ICC MISSIONS,0,1,0,0,LONDON,826,99.55
202306,6/28/2023,Affluent Segment,8398,CHARITABLE/SOC SERVICE ORGS,ICC MISSIONS,0,1,0,0,LONDON,826,99.55
202306,6/28/2023,Affluent Segment,8398,CHARITABLE/SOC SERVICE ORGS,COLLECTION POT,0,1,0,0,London,826,40.2
