Name,Value.accountId,cluster_name_adjusted,Value.amount.currencyCode,mrch_catg_rlup_nm2,Value.dates.booked,amount,Category
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LARGE DIGITAL GOODS MERCHANT,5/12/2023,10.1,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LARGE DIGITAL GOODS MERCHANT,5/19/2023,0.99,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LARGE DIGITAL GOODS MERCHANT,5/19/2023,0.99,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LARGE DIGITAL GOODS MERCHANT,6/19/2023,1.02,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LARGE DIGITAL GOODS MERCHANT,6/19/2023,1.02,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LARGE DIGITAL GOODS MERCHANT,7/19/2023,1.04,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LARGE DIGITAL GOODS MERCHANT,7/19/2023,1.04,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,LARGE DIGITAL GOODS MERCHANT,5/4/2023,28.9,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,LARGE DIGITAL GOODS MERCHANT,5/4/2023,28.9,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,LARGE DIGITAL GOODS MERCHANT,6/3/2023,28.81,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,LARGE DIGITAL GOODS MERCHANT,6/3/2023,28.81,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,LARGE DIGITAL GOODS MERCHANT,7/4/2023,29.21,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,LARGE DIGITAL GOODS MERCHANT,7/4/2023,29.21,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,LOCAL COMMUTER TRANSPORT,6/15/2023,12.19,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,5/3/2023,18.65,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,5/4/2023,18.76,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,5/5/2023,15.75,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,5/10/2023,18.84,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,5/12/2023,18.84,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,5/15/2023,2.2,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,5/18/2023,18.64,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,5/19/2023,18.62,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,5/20/2023,4.37,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,5/22/2023,4.37,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,5/24/2023,17.74,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,5/25/2023,17.77,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,5/26/2023,15.49,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,5/29/2023,2.17,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,6/1/2023,18.55,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,6/2/2023,18.69,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,6/4/2023,4.39,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,6/5/2023,16.82,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,6/7/2023,18.57,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,6/8/2023,17.82,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,6/12/2023,12.47,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,6/12/2023,2.2,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,6/14/2023,18.82,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,6/16/2023,15.99,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,6/18/2023,2.25,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,6/23/2023,19.14,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,6/26/2023,24.88,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,6/26/2023,11.99,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,6/26/2023,13.01,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,6/28/2023,19.02,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,6/30/2023,17.86,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,7/5/2023,18.99,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,7/7/2023,18.22,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,7/7/2023,14.7,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,7/10/2023,4.5,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,7/12/2023,8.41,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,7/13/2023,16.26,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,7/14/2023,19.58,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,7/19/2023,19.56,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,7/20/2023,19.46,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LOCAL COMMUTER TRANSPORT,7/22/2023,2.26,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,LOCAL COMMUTER TRANSPORT,5/20/2023,18.36,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,LOCAL COMMUTER TRANSPORT,5/24/2023,15.94,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,LOCAL COMMUTER TRANSPORT,5/26/2023,19.2,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,LOCAL COMMUTER TRANSPORT,5/28/2023,12.89,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,LOCAL COMMUTER TRANSPORT,6/5/2023,13.06,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,LOCAL COMMUTER TRANSPORT,6/15/2023,8.13,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,LOCAL COMMUTER TRANSPORT,6/16/2023,12.02,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,LOCAL COMMUTER TRANSPORT,6/17/2023,13.37,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,LOCAL COMMUTER TRANSPORT,6/19/2023,16.45,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,LOCAL COMMUTER TRANSPORT,6/23/2023,13.36,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,LOCAL COMMUTER TRANSPORT,6/25/2023,8.42,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,LOCAL COMMUTER TRANSPORT,6/30/2023,23.31,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,LOCAL COMMUTER TRANSPORT,7/6/2023,18.98,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,LOCAL COMMUTER TRANSPORT,7/10/2023,16.45,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,LOCAL COMMUTER TRANSPORT,7/14/2023,18.4,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,LOCAL COMMUTER TRANSPORT,7/22/2023,13.42,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,LOCAL COMMUTER TRANSPORT,7/27/2023,15.04,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MED/HEALTH SERVICES - DEF,6/13/2023,88.24,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MED/HEALTH SERVICES - DEF,6/13/2023,88.24,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MEMBER CLUBS/SPORT/REC/GOLF,6/5/2023,9.16,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MEMBER CLUBS/SPORT/REC/GOLF,6/5/2023,6.28,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MEMBER CLUBS/SPORT/REC/GOLF,6/5/2023,10.17,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MEMBER ORGANIZATIONS - DEF,6/19/2023,44.34,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MEN/BOYS CLOTHING/ACC STORES,6/29/2023,121.2,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MENS/WOMENS CLOTHING STORES,5/9/2023,21.53,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MENS/WOMENS CLOTHING STORES,6/3/2023,28.85,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MENS/WOMENS CLOTHING STORES,6/8/2023,212.55,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MENS/WOMENS CLOTHING STORES,7/27/2023,72.92,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MENS/WOMENS CLOTHING STORES,7/2/2023,54.74,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MENS/WOMENS CLOTHING STORES,7/2/2023,54.74,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MENS/WOMENS CLOTHING STORES,7/9/2023,158.4,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,MENS/WOMENS CLOTHING STORES,6/30/2023,163.38,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC APPAREL/ACCESS STORES,7/13/2023,20.81,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC FOOD STORES - DEFAULT,6/13/2023,1.39,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC FOOD STORES - DEFAULT,6/13/2023,1.39,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC FOOD STORES - DEFAULT,6/20/2023,5.78,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC FOOD STORES - DEFAULT,7/9/2023,1.41,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC FOOD STORES - DEFAULT,7/9/2023,1.41,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,MISC FOOD STORES - DEFAULT,5/6/2023,77.94,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,MISC FOOD STORES - DEFAULT,5/13/2023,66.42,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,MISC FOOD STORES - DEFAULT,6/4/2023,37.43,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,MISC FOOD STORES - DEFAULT,6/20/2023,37.84,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,MISC FOOD STORES - DEFAULT,6/25/2023,10.14,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,MISC FOOD STORES - DEFAULT,6/26/2023,35.34,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,MISC FOOD STORES - DEFAULT,7/7/2023,8.95,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,MISC FOOD STORES - DEFAULT,7/12/2023,67.21,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC FOOD STORES - DEFAULT,5/23/2023,13.71,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC FOOD STORES - DEFAULT,6/20/2023,14.11,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC FOOD STORES - DEFAULT,6/20/2023,5.91,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC FOOD STORES - DEFAULT,7/3/2023,3.67,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC FOOD STORES - DEFAULT,7/18/2023,14.42,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC FOOD STORES - DEFAULT,7/21/2023,6.46,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC FOOD STORES - DEFAULT,7/25/2023,16.37,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,MISC FOOD STORES - DEFAULT,6/23/2023,13.68,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC FOOD STORES - DEFAULT,5/22/2023,14.22,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC FOOD STORES - DEFAULT,5/25/2023,13.72,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC FOOD STORES - DEFAULT,7/15/2023,1.31,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC FOOD STORES - DEFAULT,7/15/2023,8.22,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC FOOD STORES - DEFAULT,7/15/2023,12.6,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,MISC FOOD STORES - DEFAULT,7/15/2023,1.31,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC GENERAL MERCHANDISE,5/5/2023,6.41,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC GENERAL MERCHANDISE,5/5/2023,6.41,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC GENERAL MERCHANDISE,7/19/2023,6.68,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC GENERAL MERCHANDISE,7/19/2023,6.68,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC GENERAL MERCHANDISE,7/3/2023,9.1,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC GENERAL MERCHANDISE,7/18/2023,17.81,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC GENERAL MERCHANDISE,7/21/2023,21.28,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC GENERAL MERCHANDISE,7/24/2023,14.7,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC GENERAL MERCHANDISE,7/25/2023,64.19,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC GENERAL MERCHANDISE,7/26/2023,9.51,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC GENERAL MERCHANDISE,7/29/2023,50.23,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC GENERAL MERCHANDISE,7/31/2023,14.27,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,MISC PERSONAL SERV - DEF,6/24/2023,35.22,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,MISC PERSONAL SERV - DEF,6/24/2023,35.22,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC SPECIALTY RETAIL,5/23/2023,18.95,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC SPECIALTY RETAIL,5/23/2023,18.95,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC SPECIALTY RETAIL,6/12/2023,6.41,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC SPECIALTY RETAIL,6/12/2023,6.41,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC SPECIALTY RETAIL,6/28/2023,38.01,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC SPECIALTY RETAIL,6/28/2023,38.01,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC SPECIALTY RETAIL,7/1/2023,14,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC SPECIALTY RETAIL,7/1/2023,11.46,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC SPECIALTY RETAIL,7/1/2023,14,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC SPECIALTY RETAIL,7/1/2023,11.46,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC SPECIALTY RETAIL,7/4/2023,8.9,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC SPECIALTY RETAIL,7/4/2023,8.9,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC SPECIALTY RETAIL,7/5/2023,15.29,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC SPECIALTY RETAIL,7/13/2023,89.58,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC SPECIALTY RETAIL,7/13/2023,89.58,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC SPECIALTY RETAIL,7/17/2023,83.74,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC SPECIALTY RETAIL,7/17/2023,83.74,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC SPECIALTY RETAIL,7/29/2023,12.88,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,MISC SPECIALTY RETAIL,7/29/2023,12.88,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,MISC SPECIALTY RETAIL,5/3/2023,12.5,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,MISC SPECIALTY RETAIL,5/3/2023,12.5,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,MISC SPECIALTY RETAIL,5/12/2023,63.82,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,MISC SPECIALTY RETAIL,5/12/2023,63.82,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,MISC SPECIALTY RETAIL,5/21/2023,10.68,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,MISC SPECIALTY RETAIL,5/21/2023,10.68,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,MISC SPECIALTY RETAIL,5/24/2023,74.46,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,MISC SPECIALTY RETAIL,5/24/2023,74.46,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,MISC SPECIALTY RETAIL,6/16/2023,7.42,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,MISC SPECIALTY RETAIL,6/16/2023,7.42,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,MISC SPECIALTY RETAIL,6/17/2023,69.35,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,MISC SPECIALTY RETAIL,6/17/2023,69.35,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,5/9/2023,16.46,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,5/9/2023,16.46,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,5/10/2023,11.37,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,5/10/2023,11.37,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,5/15/2023,3.14,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,5/15/2023,3.14,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,5/17/2023,21.32,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,5/17/2023,21.32,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,5/17/2023,30.7,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,5/17/2023,30.7,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,5/23/2023,9.32,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,5/23/2023,9.32,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,5/25/2023,22.44,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,5/25/2023,21.18,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,5/25/2023,22.44,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,5/25/2023,21.18,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,5/27/2023,24.78,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,5/27/2023,24.78,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,5/31/2023,23.63,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,5/31/2023,23.63,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,6/12/2023,22.65,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,6/12/2023,6.41,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,6/12/2023,6.41,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,6/12/2023,22.65,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,6/12/2023,27.19,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,6/12/2023,27.19,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,6/13/2023,7.55,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,6/13/2023,7.55,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,6/17/2023,14.12,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,6/17/2023,14.12,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,6/20/2023,20.53,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,6/20/2023,20.53,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,7/16/2023,24.44,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,7/16/2023,24.44,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,7/24/2023,2.57,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,7/24/2023,6.44,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,7/24/2023,2.57,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,7/24/2023,6.44,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,7/25/2023,6.43,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,MISC SPECIALTY RETAIL,7/25/2023,6.43,shopping
